DJID,Genotype,Eye,Sex,Age_Months,eGFP_Value,Experimental_Condition,In_Rip,Length_um,Time_Condition,GluT1_Top_Surface_Integral,GluT1_Bot_Surface_Integral,WGA_Top_Surface_Integral,WGA_Bot_Surface_Integral,GluT1_Top_Integral,GluT1_Middle_Integral,GluT1_Bottom_Integral,WGA_Top_Integral,WGA_Middle_Integral,WGA_Bottom_Integral
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,1503,936,339047,252360,176,7108,799,179335,1057291,306862
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,955,56,171295,68381,196,6714,23,101354,501127,27977
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,1,814,6118,329345,0,124,3058,3461,192306,452962
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,0,1231,5501,311195,0,510,2637,3149,172503,420725
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,1900,8787,415539,0,163,6574,5035,222231,614819
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,591,5947,345930,0,84,1578,3388,187116,460137
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,368,3040,187907,0,71,1178,1741,112539,244116
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,1,1137,3848,219706,1,201,3115,2192,128843,265481
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,504,334,122908,71028,82,4075,175,75509,318388,60053
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,457,4924,243502,0,18,1859,2886,124800,321448
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,625,573,133899,91236,54,2817,698,82444,305783,122085
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,502,2770,145514,0,47,2161,1626,79777,163921
3603,het,L,Male,3.0,0,Light Flicker,0,2.6999999999999997,90,0,439,1609,81579,0,59,1169,885,45670,99246
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,250,2145,94535,0,14,922,1847,46910,106490
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,1,910,11826,540121,1,128,2473,12421,273327,748487
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,881,5269,283656,0,58,3816,3080,138375,362772
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,650,660,152633,99331,67,5149,465,88625,450100,70861
3603,het,L,Male,3.0,0,Light Flicker,0,4.2,90,309,169,179178,80235,40,2963,71,112253,490161,40217
3603,het,L,Male,3.0,1,Light Flicker,0,2.85,90,0,2457,8442,489577,0,429,6009,4862,268143,676152
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,1065,6954,409633,0,145,3630,4098,202675,583993
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,404,242,172951,74042,8,6511,66,86906,587038,30096
3603,het,L,Male,3.0,0,Light Flicker,0,3.75,90,809,803,185253,137848,68,2667,734,101178,560074,155243
3603,het,L,Male,3.0,0,Light Flicker,0,3.0,90,0,175,2726,183433,0,16,666,1527,99963,211846
3603,het,L,Male,3.0,0,Light Flicker,0,3.4499999999999997,90,2024,1058,229343,175500,528,9753,1062,131422,692818,240730
3603,het,L,Male,3.0,0,Light Flicker,0,4.05,90,598,474,167281,119381,19,4205,295,78228,526494,101102
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,4175,8702,403820,0,2950,3963,9313,222159,495588
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,362,4887,290091,0,29,1717,2820,140969,416202
3603,het,L,Male,3.0,0,Light Flicker,0,3.5999999999999996,90,1268,565,134432,132158,217,8422,486,80447,408334,161300
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,801,4893,245976,0,45,2806,2827,124239,347119
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,0,3430,2762,280937,0,925,5587,576,148126,368072
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,0,414,3055,318249,0,50,1208,643,157705,438570
3603,het,L,Male,3.0,0,Light Flicker,0,3.15,90,0,149,1383,110908,0,14,446,311,55302,146448
3603,het,L,Male,3.0,0,Light Flicker,0,2.85,90,0,760,5583,345516,0,63,2999,3208,149808,490447
3603,het,L,Male,3.0,1,Light Flicker,0,2.25,90,1,577,6929,336114,0,77,1575,7339,172816,427610
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,0,1409,5121,287930,0,239,4897,3741,154789,354617
3603,het,L,Male,3.0,0,Light Flicker,0,3.3,90,996,715,234671,159448,252,5145,732,142280,551080,216540
3603,het,L,Male,3.0,1,Light Flicker,0,2.6999999999999997,90,2,1655,11689,630173,0,405,3948,8639,300165,951852
3603,het,L,Male,3.0,0,Light Flicker,0,4.35,90,141,158,107934,43426,16,1497,68,64131,289294,17329
3603,het,L,Male,3.0,0,Light Flicker,0,4.6499999999999995,90,613,205,152189,87711,8,5769,88,74851,584923,35087
3603,het,L,Male,3.0,0,Light Flicker,0,2.25,90,0,466,3796,179031,0,70,1490,4189,100180,196813
3607,het,R,Male,3.0,1,Light Flicker,0,4.8,60,1058,3,54229,15328,2008,348,11,40535,103508,21322
3607,het,R,Male,3.0,1,Light Flicker,0,3.15,60,12,95,65414,21653,0,375,176,42385,126581,30096
3607,het,R,Male,3.0,0,Light Flicker,0,4.5,60,1,0,21978,9015,1,39,0,14885,47059,12630
3607,het,R,Male,3.0,1,Light Flicker,0,2.55,60,7,127,43257,16859,0,240,144,27032,73838,24132
3607,het,R,Male,3.0,1,Light Flicker,0,2.4,60,18,16,49961,22711,3,74,19,30457,82247,29640
3607,het,R,Male,3.0,0,Light Flicker,0,4.2,60,52,104,56789,33598,27,597,141,45988,146693,46864
3607,het,R,Male,3.0,1,Light Flicker,0,4.95,60,292,303,105584,85591,63,2699,274,58774,437181,117084
3607,het,R,Male,3.0,1,Light Flicker,0,2.4,60,102,114,52832,35579,34,456,213,29880,107090,43478
3607,het,R,Male,3.0,0,Light Flicker,0,4.5,60,47,80,35120,25227,13,513,93,13515,104386,36655
3607,het,R,Male,3.0,1,Light Flicker,0,4.35,60,1983,619,184805,145475,643,5385,583,95539,645856,198263
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,2818,3053,124293,56178,632,24560,1553,67799,242715,64817
3608,het,R,Male,3.0,1,Light Flicker,0,2.85,30,8939,5963,303952,127061,2053,30007,6437,197371,499239,157675
3608,het,R,Male,3.0,0,Light Flicker,0,3.9,30,2922,887,147242,41130,505,22154,361,87646,292824,51764
3608,het,R,Male,3.0,1,Light Flicker,0,4.05,30,6645,910,138264,51685,1136,25775,836,67200,372562,66336
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,5725,4889,313950,92906,663,52966,2091,168616,654974,113311
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,10511,12376,253964,109424,1128,78980,9187,129314,477099,132692
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,1422,2328,148487,46682,336,27285,1142,89244,307365,59016
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,25936,11656,405484,130946,6509,143582,6906,235376,911657,157635
3608,het,R,Male,3.0,1,Light Flicker,0,4.05,30,14993,4934,204632,79678,3772,63557,4224,119347,444127,100465
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,18416,8890,208628,80255,4703,80361,4972,130716,362980,95647
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,2335,3358,163855,91216,269,18952,2544,79496,366880,113500
3608,het,R,Male,3.0,1,Light Flicker,0,3.75,30,21438,5771,269699,114789,5536,82414,4424,147168,615959,144218
3608,het,R,Male,3.0,0,Light Flicker,0,3.0,30,19921,12235,236483,92867,6122,64592,11387,154448,389306,111827
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,5346,918,71032,29505,1485,11192,582,42448,136406,37404
3608,het,R,Male,3.0,0,Light Flicker,0,4.6499999999999995,30,540,202,55095,15657,34,6312,104,30021,102903,21370
3608,het,R,Male,3.0,0,Light Flicker,0,4.95,30,6063,105,57293,17688,1559,12038,47,33951,121594,23527
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,57988,3273,382466,167452,13444,130285,2780,199362,878736,242049
3608,het,R,Male,3.0,0,Light Flicker,0,5.85,30,9680,96,328081,45193,5350,17077,48,219825,926466,59957
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,3635,1793,203641,54832,940,33052,928,123694,448380,66496
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,3389,5151,104909,29308,922,36033,2336,57109,203736,34121
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,7426,8365,163322,72467,1254,54574,3723,93600,293490,80481
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,6759,1886,159823,44330,1672,23927,797,86120,297382,53896
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,9200,1341,301295,161492,2126,13230,5037,163001,632958,193555
3608,het,R,Male,3.0,1,Light Flicker,0,3.15,30,10546,16103,218305,101236,1489,80375,12414,117778,439303,125355
3608,het,R,Male,3.0,1,Light Flicker,0,3.3,30,11536,13263,265298,112666,2512,80197,8106,178128,534348,127715
3608,het,R,Male,3.0,0,Light Flicker,0,3.0,30,12381,7568,204818,75524,3915,35931,6243,133000,318438,93144
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,700,1238,58313,30192,79,12345,868,32666,119900,38547
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,20917,18803,193587,94532,5697,114138,13302,101606,388606,111083
3608,het,R,Male,3.0,1,Light Flicker,0,3.75,30,4536,3027,89762,26403,1010,30564,1682,58914,189340,35873
3608,het,R,Male,3.0,0,Light Flicker,0,3.9,30,9659,514,56616,27698,1533,31253,298,31452,133158,37727
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,24106,18398,267202,152456,4706,145769,10894,151803,601071,170134
3608,het,R,Male,3.0,0,Light Flicker,0,2.85,30,10895,8894,184928,83682,1479,60516,11176,89652,435706,109992
3608,het,R,Male,3.0,0,Light Flicker,0,5.25,30,3076,118,64616,20566,417,9730,91,31890,175668,27482
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,323,111,39306,17622,14,4077,126,20983,87238,25198
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,10423,9079,295896,121527,2157,66024,8912,185046,723353,158972
3608,het,R,Male,3.0,0,Light Flicker,0,4.35,30,9410,1552,261293,139173,2291,32136,1255,148910,688470,161245
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,1026,3008,61208,49396,61,14225,2667,29725,122752,61870
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,31217,4133,397311,183961,6866,95030,3974,214469,965775,221072
3608,het,R,Male,3.0,0,Light Flicker,0,2.4,30,13629,8628,346043,132327,4049,48100,6645,230924,485396,176498
3608,het,R,Male,3.0,0,Light Flicker,0,2.85,30,4516,1981,130057,38386,1162,9801,2808,75272,245278,51810
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,3990,2444,120372,55765,678,20780,1699,69735,271625,67320
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,6471,1003,141305,93513,1109,18621,981,75706,391611,120315
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,5351,926,119602,49554,1479,11324,1307,68586,316247,59639
3608,het,R,Male,3.0,0,Light Flicker,0,5.1,30,13637,78,561954,125833,3351,37694,1500,314991,1532421,162315
3608,het,R,Male,3.0,0,Light Flicker,0,4.5,30,2961,1902,337538,81730,959,18210,2704,198441,725242,110829
3608,het,R,Male,3.0,0,Light Flicker,0,2.4,30,66508,179,394901,193953,26109,95449,500,256069,770719,222231
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,45048,24226,293760,107071,13680,157218,24237,167800,513111,143543
3608,het,R,Male,3.0,0,Light Flicker,0,5.7,30,5017,1078,160761,41252,1146,44703,1150,70920,438736,56857
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,6568,12359,233167,86700,1059,53490,14398,119973,412128,105766
3608,het,R,Male,3.0,0,Light Flicker,0,2.4,30,12993,12303,217129,56484,3085,45644,18055,124671,299507,78635
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,10535,1367,168064,29987,2718,37678,961,92373,353065,31717
3608,het,R,Male,3.0,0,Light Flicker,0,2.6999999999999997,30,11183,20760,270447,103489,1797,78609,24273,161115,386800,135858
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,17609,189,389534,110419,5671,34929,64,232133,671276,126636
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,12233,14,267936,60322,3367,25295,13,171507,520798,73001
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,35839,21653,451189,178230,9715,169979,22738,232233,882741,240447
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,4543,13779,241419,102568,789,41850,17978,151451,376699,145685
3608,het,R,Male,3.0,0,Light Flicker,0,4.8,30,6249,2706,168353,42956,1658,41879,1792,91446,315451,53074
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,32823,19907,265056,95829,9279,175855,15650,145716,517777,125834
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,41496,38254,409041,153121,12388,152614,45187,244094,651585,201639
3608,het,R,Male,3.0,0,Light Flicker,0,5.25,30,8234,10329,399456,120052,1786,112322,9581,252678,948398,151154
3608,het,R,Male,3.0,0,Light Flicker,0,5.85,30,1403,305,161769,30046,138,20689,179,80370,368411,38363
3608,het,R,Male,3.0,0,Light Flicker,0,4.6499999999999995,30,5902,1393,237174,58064,1229,37913,1048,124051,483953,70704
3608,het,R,Male,3.0,1,Light Flicker,0,3.0,30,38618,25308,327378,152412,12306,134433,29712,217086,595680,198929
3608,het,R,Male,3.0,0,Light Flicker,0,4.6499999999999995,30,37315,3441,216678,43195,12608,108786,2309,132617,419840,57674
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,28706,8954,362347,123572,8827,56438,14647,211419,584416,173665
3608,het,R,Male,3.0,0,Light Flicker,0,4.5,30,9513,9565,192749,75134,2676,90886,7657,130652,393703,91431
3608,het,R,Male,3.0,1,Light Flicker,0,7.05,30,41070,104,402440,51487,8840,242228,136,188532,1233402,66880
3608,het,R,Male,3.0,1,Light Flicker,0,2.55,30,23678,29304,278505,129203,6376,111154,30125,159575,479686,166147
3608,het,R,Male,3.0,0,Light Flicker,0,3.9,30,14449,6549,444491,145097,3154,63808,7560,240366,1028410,194925
3608,het,R,Male,3.0,0,Light Flicker,0,4.8,30,856,917,243142,48506,82,21163,737,121067,480039,64457
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,4013,3305,180352,53783,1641,34761,2247,100871,321760,69111
3608,het,R,Male,3.0,1,Light Flicker,0,4.35,30,4687,7781,256623,106235,665,53813,9157,119399,615054,128320
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,29435,2701,336727,72923,7684,97320,2138,206826,618893,94897
3608,het,R,Male,3.0,1,Light Flicker,0,3.9,30,25924,12098,257704,109322,9155,107164,11513,163702,550640,140009
3608,het,R,Male,3.0,0,Light Flicker,0,4.35,30,15140,4938,273932,78127,4515,80218,4365,168942,541499,98572
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,16694,9969,285056,89516,4852,86551,6228,184752,498480,113044
3608,het,R,Male,3.0,0,Light Flicker,0,5.1,30,11609,1784,251873,50819,1735,80903,1037,134647,614533,65692
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,15197,17885,313275,107392,3727,81488,19162,185214,509416,146261
3608,het,R,Male,3.0,0,Light Flicker,0,4.35,30,7114,2991,227187,59518,1925,44592,1838,132597,441633,73376
3608,het,R,Male,3.0,0,Light Flicker,0,4.35,30,3111,778,245075,75549,899,14809,800,160607,510737,87311
3608,het,R,Male,3.0,1,Light Flicker,0,3.0,30,9131,13369,325776,125915,1853,55886,17344,183084,578467,174510
3608,het,R,Male,3.0,0,Light Flicker,0,4.8,30,8719,2371,223069,50627,2347,51257,1842,132901,508227,67869
3608,het,R,Male,3.0,1,Light Flicker,0,4.05,30,23611,4989,272543,62252,7371,70145,2978,162681,522781,81947
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,4984,3160,176296,50353,1150,45455,1752,118182,325046,61365
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,10750,18993,324862,121496,3870,105614,13696,217188,697559,160855
3608,het,R,Male,3.0,0,Light Flicker,0,3.0,30,3653,2282,237864,95227,963,10630,4840,129931,437778,125918
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,6052,8259,341231,98288,699,44306,9071,162871,674483,162746
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,6267,1092,210647,49370,1958,25148,768,149461,356261,59647
3608,het,R,Male,3.0,1,Light Flicker,0,3.3,30,8090,14311,417812,162543,2158,76656,10111,270227,769018,196526
3608,het,R,Male,3.0,1,Light Flicker,0,4.6499999999999995,30,2825,2220,166337,33670,662,29818,993,110352,325650,42590
3608,het,R,Male,3.0,1,Light Flicker,0,3.0,30,7432,15761,452454,142323,1856,65163,17973,322341,852227,196319
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,4585,5021,193217,76351,935,32526,4833,105031,387994,102070
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,2862,2323,155758,39949,1380,20719,1796,118494,235391,51531
3608,het,R,Male,3.0,0,Light Flicker,0,4.6499999999999995,30,1560,2601,234056,68758,348,38158,1989,145739,503789,83581
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,15975,1523,164333,50237,4496,48522,879,85087,337839,67218
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,7780,11716,539879,160326,1982,68334,10479,378002,945285,219742
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,8184,1806,349621,76733,2192,47306,1650,224912,700678,99117
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,5452,4246,436997,128309,1888,34894,3799,312956,828748,168085
3608,het,R,Male,3.0,0,Light Flicker,0,4.2,30,1998,3317,330236,88658,486,32283,2135,246928,627032,108718
3608,het,R,Male,3.0,0,Light Flicker,0,3.75,30,9805,5374,411721,115695,3337,54942,4333,279166,772161,155759
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,10794,3853,207131,62661,3921,32556,2758,150952,294252,78518
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,3097,422,112502,61114,891,7134,233,83784,223372,80688
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,1018,138,61503,26666,639,4031,116,42238,123179,35411
3608,het,R,Male,3.0,0,Light Flicker,0,3.0,30,1175,1582,178140,84862,304,13167,788,140467,320411,109102
3608,het,R,Male,3.0,0,Light Flicker,0,2.6999999999999997,30,558,1351,99404,52495,99,4824,920,56570,169386,69127
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,3939,2538,123759,51935,1236,23634,1199,92182,233485,67672
3608,het,R,Male,3.0,1,Light Flicker,0,3.15,30,3637,623,101943,47456,1059,6136,493,65119,193066,62631
3608,het,R,Male,3.0,0,Light Flicker,0,2.4,30,7281,2480,256841,113128,1899,21105,2685,204114,392227,152306
3608,het,R,Male,3.0,1,Light Flicker,0,3.4499999999999997,30,1429,2487,135984,55694,411,7531,2442,98020,270664,72267
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,1184,520,163824,58144,340,8027,442,105530,337741,78515
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,1008,2737,147368,63580,229,17747,1792,104422,264762,85078
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,6757,5010,201520,71357,1584,52418,2737,119939,422321,93735
3608,het,R,Male,3.0,0,Light Flicker,0,3.0,30,18351,10691,437329,224969,5169,106122,8128,350382,779679,288763
3608,het,R,Male,3.0,0,Light Flicker,0,3.4499999999999997,30,1664,916,137986,41047,380,10639,609,86701,254047,58443
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,1313,2359,154090,52194,334,15982,958,100108,254371,71184
3608,het,R,Male,3.0,1,Light Flicker,0,3.75,30,658,1440,177929,60263,91,13714,874,126877,369400,80092
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,10382,14560,249005,111530,2977,67514,9687,174573,388914,141394
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,16981,9332,328389,121918,4853,59511,5713,216126,547902,160139
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,7154,2610,154624,65270,3791,12088,4242,128424,262293,86308
3608,het,R,Male,3.0,1,Light Flicker,0,2.55,30,21866,6828,326838,142471,7072,33158,7528,248896,461973,189747
3608,het,R,Male,3.0,1,Light Flicker,0,2.4,30,7089,16734,246072,110369,1863,52955,12322,176048,401261,143592
3608,het,R,Male,3.0,0,Light Flicker,0,2.4,30,6027,2364,224033,105488,3251,6705,2992,162493,368062,132591
3608,het,R,Male,3.0,0,Light Flicker,0,2.55,30,34512,17877,367755,179551,11655,122029,10055,275787,593099,214436
3608,het,R,Male,3.0,0,Light Flicker,0,3.5999999999999996,30,1394,1987,163285,58602,347,16884,1108,103434,272156,77715
3608,het,R,Male,3.0,0,Light Flicker,0,4.05,30,643,1426,185286,56549,174,18516,864,114784,360884,75694
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,17626,15378,313806,150889,5022,104505,11903,207532,617842,184693
3608,het,R,Male,3.0,0,Light Flicker,0,3.15,30,6493,2612,205342,67907,1463,35995,1566,160794,322076,84776
3608,het,R,Male,3.0,0,Light Flicker,0,2.25,30,7072,25230,433630,203936,1706,62577,20171,318887,664625,268475
3608,het,R,Male,3.0,1,Light Flicker,0,3.15,30,19716,9622,244603,97074,6537,80415,8199,175641,401433,128968
3608,het,R,Male,3.0,1,Light Flicker,0,2.55,30,14312,11043,339924,127811,3271,65277,5727,235417,558641,162802
3608,het,R,Male,3.0,0,Light Flicker,0,3.3,30,2611,995,300984,85357,385,18996,1169,195407,576679,117419
